item_id,warehouse_id,stock_on_hand,snapshot_time,is_snapshot_stale
ITEM_0009,WH_01,131,2024-10-13,False
ITEM_0009,WH_02,21,2024-10-13,False
ITEM_0009,WH_03,0,2024-10-13,False
ITEM_0009,WH_04,72,2024-10-13,False
ITEM_0010,WH_00,160,2024-10-13,False
ITEM_0010,WH_01,55,2024-10-13,False
ITEM_0010,WH_02,233,2024-10-13,False
ITEM_0010,WH_03,116,2024-10-13,False
ITEM_0010,WH_04,142,2024-10-13,False
ITEM_0011,WH_00,80,2024-10-13,False
ITEM_0011,WH_01,0,2024-10-13,False
ITEM_0011,WH_02,0,2024-10-13,False
ITEM_0011,WH_03,0,2024-10-13,False
ITEM_0011,WH_04,58,2024-10-13,False
ITEM_0012,WH_00,35,2024-10-13,False
ITEM_0012,WH_01,134,2024-10-13,False
ITEM_0012,WH_02,13,2024-10-13,False
ITEM_0012,WH_03,67,2024-10-13,False
ITEM_0012,WH_04,117,2024-10-13,False
ITEM_0013,WH_00,294,2024-10-13,False
ITEM_0013,WH_01,238,2024-10-13,False
ITEM_0013,WH_02,321,2024-10-13,False
ITEM_0013,WH_03,344,2024-10-13,False
ITEM_0013,WH_04,182,2024-10-13,False
ITEM_0014,WH_00,192,2024-10-13,False
ITEM_0014,WH_01,285,2024-10-13,False
ITEM_0014,WH_02,148,2024-10-13,False
ITEM_0014,WH_03,245,2024-10-13,False
ITEM_0014,WH_04,146,2024-10-13,False
ITEM_0015,WH_00,361,2024-10-13,False
ITEM_0015,WH_01,184,2024-10-13,False
ITEM_0015,WH_02,321,2024-10-13,False
ITEM_0015,WH_03,208,2024-10-13,False
ITEM_0015,WH_04,227,2024-10-13,False
ITEM_0016,WH_00,139,2024-10-13,False
ITEM_0016,WH_01,184,2024-10-13,False
ITEM_0016,WH_02,209,2024-10-13,False
ITEM_0016,WH_03,201,2024-10-13,False
ITEM_0016,WH_04,214,2024-10-13,False
ITEM_0017,WH_00,167,2024-10-13,False
ITEM_0017,WH_01,221,2024-10-13,False
ITEM_0017,WH_02,85,2024-10-13,False
ITEM_0017,WH_03,142,2024-10-13,False
ITEM_0017,WH_04,153,2024-10-13,False
ITEM_0018,WH_00,65,2024-10-13,False
ITEM_0018,WH_01,139,2024-10-13,False
ITEM_0018,WH_02,195,2024-10-13,False
ITEM_0018,WH_03,115,2024-10-13,False
ITEM_0018,WH_04,71,2024-10-13,False
ITEM_0019,WH_00,102,2024-10-13,False
ITEM_0019,WH_01,116,2024-10-13,False
ITEM_0019,WH_02,145,2024-10-13,False
ITEM_0019,WH_03,178,2024-10-13,False
ITEM_0019,WH_04,62,2024-10-13,False
ITEM_0020,WH_00,205,2024-10-13,False
ITEM_0020,WH_01,220,2024-10-13,False
ITEM_0020,WH_02,163,2024-10-13,False
ITEM_0020,WH_03,207,2024-10-13,False
ITEM_0020,WH_04,224,2024-10-13,False
ITEM_0021,WH_00,179,2024-10-13,False
ITEM_0021,WH_01,92,2024-10-13,False
ITEM_0021,WH_02,103,2024-10-13,False
ITEM_0021,WH_03,186,2024-10-13,False
ITEM_0021,WH_04,147,2024-10-13,False
ITEM_0022,WH_00,35,2024-10-13,False
ITEM_0022,WH_01,88,2024-10-13,False
ITEM_0022,WH_02,100,2024-10-13,False
ITEM_0022,WH_03,28,2024-10-13,False
ITEM_0022,WH_04,28,2024-10-13,False
ITEM_0023,WH_00,226,2024-10-13,False
ITEM_0023,WH_01,262,2024-10-13,False
ITEM_0023,WH_02,209,2024-10-13,False
ITEM_0023,WH_03,331,2024-10-13,False
ITEM_0023,WH_04,220,2024-10-13,False
ITEM_0024,WH_00,165,2024-10-13,False
ITEM_0024,WH_01,161,2024-10-13,False
ITEM_0024,WH_02,127,2024-10-13,False
ITEM_0024,WH_03,126,2024-10-13,False
ITEM_0024,WH_04,169,2024-10-13,False
ITEM_0025,WH_00,317,2024-10-13,False
ITEM_0025,WH_01,242,2024-10-13,False
ITEM_0025,WH_02,326,2024-10-13,False
ITEM_0025,WH_03,278,2024-10-13,False
ITEM_0025,WH_04,348,2024-10-13,False
ITEM_0026,WH_00,139,2024-10-13,False
ITEM_0026,WH_01,19,2024-10-13,False
ITEM_0026,WH_02,107,2024-10-13,False
ITEM_0026,WH_03,17,2024-10-13,False
ITEM_0026,WH_04,36,2024-10-13,False
ITEM_0027,WH_00,318,2024-10-13,False
ITEM_0027,WH_01,140,2024-10-13,False
ITEM_0027,WH_02,184,2024-10-13,False
ITEM_0027,WH_03,286,2024-10-13,False
ITEM_0027,WH_04,223,2024-10-13,False
ITEM_0028,WH_00,80,2024-10-13,False
ITEM_0028,WH_01,21,2024-10-13,False
ITEM_0028,WH_02,31,2024-10-13,False
ITEM_0028,WH_03,129,2024-10-13,False
ITEM_0028,WH_04,57,2024-10-13,False
ITEM_0029,WH_00,250,2024-10-13,False
ITEM_0029,WH_01,280,2024-10-13,False
ITEM_0029,WH_02,155,2024-10-13,False
ITEM_0029,WH_03,198,2024-10-13,False
ITEM_0029,WH_04,164,2024-10-13,False
ITEM_0030,WH_00,17,2024-10-13,False
ITEM_0030,WH_01,95,2024-10-13,False
ITEM_0030,WH_02,84,2024-10-13,False
ITEM_0030,WH_03,97,2024-10-13,False
ITEM_0030,WH_04,63,2024-10-13,False
ITEM_0031,WH_00,59,2024-10-13,False
ITEM_0031,WH_01,67,2024-10-13,False
ITEM_0031,WH_02,50,2024-10-13,False
ITEM_0031,WH_03,48,2024-10-13,False
ITEM_0031,WH_04,185,2024-10-13,False
ITEM_0032,WH_00,204,2024-10-13,False
ITEM_0032,WH_01,187,2024-10-13,False
ITEM_0032,WH_02,40,2024-10-13,False
ITEM_0032,WH_03,113,2024-10-13,False
ITEM_0032,WH_04,107,2024-10-13,False
ITEM_0033,WH_00,109,2024-10-13,False
ITEM_0033,WH_01,0,2024-10-13,False
ITEM_0033,WH_02,0,2024-10-13,False
ITEM_0033,WH_03,0,2024-10-13,False
ITEM_0033,WH_04,7,2024-10-13,False
ITEM_0034,WH_00,87,2024-10-13,False
ITEM_0034,WH_01,0,2024-10-13,False
ITEM_0034,WH_02,0,2024-10-13,False
ITEM_0034,WH_03,69,2024-10-13,False
ITEM_0034,WH_04,18,2024-10-13,False
ITEM_0035,WH_00,173,2024-10-13,False
ITEM_0035,WH_01,28,2024-10-13,False
ITEM_0035,WH_02,98,2024-10-13,False
ITEM_0035,WH_03,117,2024-10-13,False
ITEM_0035,WH_04,6,2024-10-13,False
ITEM_0036,WH_00,142,2024-10-13,False
ITEM_0036,WH_01,273,2024-10-13,False
ITEM_0036,WH_02,279,2024-10-13,False
ITEM_0036,WH_03,309,2024-10-13,False
ITEM_0036,WH_04,208,2024-10-13,False
ITEM_0037,WH_00,32,2024-10-13,False
ITEM_0037,WH_01,0,2024-10-13,False
ITEM_0037,WH_02,117,2024-10-13,False
ITEM_0037,WH_03,17,2024-10-13,False
ITEM_0037,WH_04,83,2024-10-13,False
ITEM_0038,WH_00,103,2024-10-13,False
ITEM_0038,WH_01,0,2024-10-13,False
ITEM_0038,WH_02,70,2024-10-13,False
ITEM_0038,WH_03,102,2024-10-13,False
ITEM_0038,WH_04,132,2024-10-13,False
ITEM_0039,WH_00,124,2024-10-13,False
ITEM_0039,WH_01,27,2024-10-13,False
ITEM_0039,WH_02,2,2024-10-13,False
ITEM_0039,WH_03,89,2024-10-13,False
ITEM_0039,WH_04,164,2024-10-13,False
ITEM_0040,WH_00,183,2024-10-13,False
ITEM_0040,WH_01,256,2024-10-13,False
ITEM_0040,WH_02,127,2024-10-13,False
ITEM_0040,WH_03,319,2024-10-13,False
ITEM_0040,WH_04,267,2024-10-13,False
ITEM_0041,WH_00,194,2024-10-13,False
ITEM_0041,WH_01,149,2024-10-13,False
ITEM_0041,WH_02,187,2024-10-13,False
ITEM_0041,WH_03,218,2024-10-13,False
ITEM_0041,WH_04,265,2024-10-13,False
ITEM_0042,WH_00,142,2024-10-13,False
ITEM_0042,WH_01,114,2024-10-13,False
ITEM_0042,WH_02,227,2024-10-13,False
ITEM_0042,WH_03,82,2024-10-13,False
ITEM_0042,WH_04,217,2024-10-13,False
ITEM_0043,WH_00,276,2024-10-13,False
ITEM_0043,WH_01,143,2024-10-13,False
ITEM_0043,WH_02,273,2024-10-13,False
ITEM_0043,WH_03,219,2024-10-13,False
ITEM_0043,WH_04,157,2024-10-13,False
ITEM_0044,WH_00,101,2024-10-13,False
ITEM_0044,WH_01,153,2024-10-13,False
ITEM_0044,WH_02,173,2024-10-13,False
ITEM_0044,WH_03,263,2024-10-13,False
ITEM_0044,WH_04,140,2024-10-13,False
ITEM_0045,WH_00,242,2024-10-13,False
ITEM_0045,WH_01,139,2024-10-13,False
ITEM_0045,WH_02,244,2024-10-13,False
ITEM_0045,WH_03,217,2024-10-13,False
ITEM_0045,WH_04,199,2024-10-13,False
ITEM_0046,WH_00,0,2024-10-13,False
ITEM_0046,WH_01,73,2024-10-13,False
ITEM_0046,WH_02,5,2024-10-13,False
ITEM_0046,WH_03,94,2024-10-13,False
ITEM_0046,WH_04,11,2024-10-13,False
ITEM_0047,WH_00,30,2024-10-13,False
ITEM_0047,WH_01,94,2024-10-13,False
ITEM_0047,WH_02,0,2024-10-13,False
ITEM_0047,WH_03,0,2024-10-13,False
ITEM_0047,WH_04,27,2024-10-13,False
ITEM_0048,WH_00,40,2024-10-13,False
ITEM_0048,WH_01,0,2024-10-13,False
ITEM_0048,WH_02,115,2024-10-13,False
ITEM_0048,WH_03,0,2024-10-13,False
ITEM_0048,WH_04,0,2024-10-13,False
ITEM_0049,WH_00,38,2024-10-13,False
ITEM_0049,WH_01,224,2024-10-13,False
ITEM_0049,WH_02,30,2024-10-13,False
ITEM_0049,WH_03,221,2024-10-13,False
ITEM_0049,WH_04,147,2024-10-13,False
ITEM_0000,WH_00,108,2024-10-14,False
ITEM_0000,WH_01,102,2024-10-14,False
ITEM_0000,WH_02,163,2024-10-14,False
ITEM_0000,WH_03,266,2024-10-14,False
ITEM_0000,WH_04,261,2024-10-14,False
ITEM_0001,WH_00,97,2024-10-14,False
ITEM_0001,WH_01,174,2024-10-14,False
ITEM_0001,WH_02,206,2024-10-14,False
ITEM_0001,WH_03,184,2024-10-14,False
ITEM_0001,WH_04,127,2024-10-14,False
ITEM_0002,WH_00,144,2024-10-14,False
ITEM_0002,WH_01,228,2024-10-14,False
ITEM_0002,WH_02,300,2024-10-14,False
ITEM_0002,WH_03,163,2024-10-14,False
ITEM_0002,WH_04,159,2024-10-14,False
ITEM_0003,WH_00,142,2024-10-14,False
ITEM_0003,WH_01,181,2024-10-14,False
ITEM_0003,WH_02,165,2024-10-14,False
ITEM_0003,WH_03,221,2024-10-14,False
ITEM_0003,WH_04,192,2024-10-14,False
ITEM_0004,WH_00,93,2024-10-14,False
ITEM_0004,WH_01,166,2024-10-14,False
ITEM_0004,WH_02,40,2024-10-14,False
ITEM_0004,WH_03,49,2024-10-14,False
ITEM_0004,WH_04,59,2024-10-14,False
ITEM_0005,WH_00,266,2024-10-14,False
ITEM_0005,WH_01,373,2024-10-14,False
ITEM_0005,WH_02,291,2024-10-14,False
ITEM_0005,WH_03,197,2024-10-14,False
ITEM_0005,WH_04,215,2024-10-14,False
ITEM_0006,WH_00,108,2024-10-14,False
ITEM_0006,WH_01,188,2024-10-14,False
ITEM_0006,WH_02,201,2024-10-14,False
ITEM_0006,WH_03,70,2024-10-14,False
ITEM_0006,WH_04,129,2024-10-14,False
ITEM_0007,WH_00,145,2024-10-14,False
ITEM_0007,WH_01,137,2024-10-14,False
ITEM_0007,WH_02,111,2024-10-14,False
ITEM_0007,WH_03,205,2024-10-14,False
ITEM_0007,WH_04,278,2024-10-14,False
ITEM_0008,WH_00,130,2024-10-14,False
ITEM_0008,WH_01,176,2024-10-14,False
ITEM_0008,WH_02,126,2024-10-14,False
ITEM_0008,WH_03,258,2024-10-14,False
ITEM_0008,WH_04,228,2024-10-14,False
ITEM_0009,WH_00,67,2024-10-14,False
ITEM_0009,WH_01,107,2024-10-14,False
ITEM_0009,WH_02,0,2024-10-14,False
ITEM_0009,WH_03,0,2024-10-14,False
ITEM_0009,WH_04,48,2024-10-14,False
ITEM_0010,WH_00,140,2024-10-14,False
ITEM_0010,WH_01,35,2024-10-14,False
ITEM_0010,WH_02,213,2024-10-14,False
ITEM_0010,WH_03,96,2024-10-14,False
ITEM_0010,WH_04,122,2024-10-14,False
ITEM_0011,WH_00,52,2024-10-14,False
ITEM_0011,WH_01,0,2024-10-14,False
ITEM_0011,WH_02,0,2024-10-14,False
ITEM_0011,WH_03,0,2024-10-14,False
ITEM_0011,WH_04,30,2024-10-14,False
ITEM_0012,WH_00,19,2024-10-14,False
ITEM_0012,WH_01,118,2024-10-14,False
ITEM_0012,WH_02,0,2024-10-14,False
ITEM_0012,WH_03,51,2024-10-14,False
ITEM_0012,WH_04,101,2024-10-14,False
ITEM_0013,WH_00,289,2024-10-14,False
ITEM_0013,WH_01,233,2024-10-14,False
ITEM_0013,WH_02,316,2024-10-14,False
ITEM_0013,WH_03,339,2024-10-14,False
ITEM_0013,WH_04,177,2024-10-14,False
ITEM_0014,WH_00,179,2024-10-14,False
ITEM_0014,WH_01,272,2024-10-14,False
ITEM_0014,WH_02,135,2024-10-14,False
ITEM_0014,WH_03,232,2024-10-14,False
ITEM_0014,WH_04,133,2024-10-14,False
ITEM_0015,WH_00,347,2024-10-14,False
ITEM_0015,WH_01,170,2024-10-14,False
ITEM_0015,WH_02,307,2024-10-14,False
ITEM_0015,WH_03,194,2024-10-14,False
ITEM_0015,WH_04,213,2024-10-14,False
ITEM_0016,WH_00,129,2024-10-14,False
ITEM_0016,WH_01,174,2024-10-14,False
ITEM_0016,WH_02,199,2024-10-14,False
ITEM_0016,WH_03,191,2024-10-14,False
ITEM_0016,WH_04,204,2024-10-14,False
ITEM_0017,WH_00,141,2024-10-14,False
ITEM_0017,WH_01,195,2024-10-14,False
ITEM_0017,WH_02,59,2024-10-14,False
ITEM_0017,WH_03,116,2024-10-14,False
ITEM_0017,WH_04,127,2024-10-14,False
ITEM_0018,WH_00,49,2024-10-14,False
ITEM_0018,WH_01,123,2024-10-14,False
ITEM_0018,WH_02,179,2024-10-14,False
ITEM_0018,WH_03,99,2024-10-14,False
ITEM_0018,WH_04,55,2024-10-14,False
ITEM_0019,WH_00,79,2024-10-14,False
ITEM_0019,WH_01,93,2024-10-14,False
ITEM_0019,WH_02,122,2024-10-14,False
ITEM_0019,WH_03,155,2024-10-14,False
ITEM_0019,WH_04,39,2024-10-14,False
ITEM_0020,WH_00,193,2024-10-14,False
ITEM_0020,WH_01,208,2024-10-14,False
ITEM_0020,WH_02,151,2024-10-14,False
ITEM_0020,WH_03,195,2024-10-14,False
ITEM_0020,WH_04,212,2024-10-14,False
ITEM_0021,WH_00,154,2024-10-14,False
ITEM_0021,WH_01,67,2024-10-14,False
ITEM_0021,WH_02,78,2024-10-14,False
ITEM_0021,WH_03,161,2024-10-14,False
ITEM_0021,WH_04,122,2024-10-14,False
ITEM_0022,WH_00,4,2024-10-14,False
ITEM_0022,WH_01,57,2024-10-14,False
ITEM_0022,WH_02,69,2024-10-14,False
ITEM_0022,WH_03,0,2024-10-14,False
ITEM_0022,WH_04,0,2024-10-14,False
ITEM_0023,WH_00,210,2024-10-14,False
ITEM_0023,WH_01,246,2024-10-14,False
ITEM_0023,WH_02,193,2024-10-14,False
ITEM_0023,WH_03,315,2024-10-14,False
ITEM_0023,WH_04,204,2024-10-14,False
ITEM_0024,WH_00,144,2024-10-14,False
ITEM_0024,WH_01,140,2024-10-14,False
ITEM_0024,WH_02,106,2024-10-14,False
ITEM_0024,WH_03,105,2024-10-14,False
ITEM_0024,WH_04,148,2024-10-14,False
ITEM_0025,WH_00,301,2024-10-14,False
ITEM_0025,WH_01,226,2024-10-14,False
ITEM_0025,WH_02,310,2024-10-14,False
ITEM_0025,WH_03,262,2024-10-14,False
ITEM_0025,WH_04,332,2024-10-14,False
ITEM_0026,WH_00,113,2024-10-14,False
ITEM_0026,WH_01,0,2024-10-14,False
ITEM_0026,WH_02,81,2024-10-14,False
ITEM_0026,WH_03,0,2024-10-14,False
ITEM_0026,WH_04,10,2024-10-14,False
ITEM_0027,WH_00,305,2024-10-14,False
ITEM_0027,WH_01,127,2024-10-14,False
ITEM_0027,WH_02,171,2024-10-14,False
ITEM_0027,WH_03,273,2024-10-14,False
ITEM_0027,WH_04,210,2024-10-14,False
ITEM_0028,WH_00,60,2024-10-14,False
ITEM_0028,WH_01,1,2024-10-14,False
ITEM_0028,WH_02,11,2024-10-14,False
ITEM_0028,WH_03,109,2024-10-14,False
ITEM_0028,WH_04,37,2024-10-14,False
ITEM_0029,WH_00,238,2024-10-14,False
ITEM_0029,WH_01,268,2024-10-14,False
ITEM_0029,WH_02,143,2024-10-14,False
ITEM_0029,WH_03,186,2024-10-14,False
ITEM_0029,WH_04,152,2024-10-14,False
ITEM_0030,WH_00,0,2024-10-14,False
ITEM_0030,WH_01,65,2024-10-14,False
ITEM_0030,WH_02,54,2024-10-14,False
ITEM_0030,WH_03,67,2024-10-14,False
ITEM_0030,WH_04,33,2024-10-14,False
ITEM_0031,WH_00,38,2024-10-14,False
ITEM_0031,WH_01,46,2024-10-14,False
ITEM_0031,WH_02,29,2024-10-14,False
ITEM_0031,WH_03,27,2024-10-14,False
ITEM_0031,WH_04,164,2024-10-14,False
ITEM_0032,WH_00,186,2024-10-14,False
ITEM_0032,WH_01,169,2024-10-14,False
ITEM_0032,WH_02,22,2024-10-14,False
ITEM_0032,WH_03,95,2024-10-14,False
ITEM_0032,WH_04,89,2024-10-14,False
ITEM_0033,WH_00,86,2024-10-14,False
ITEM_0033,WH_01,0,2024-10-14,False
ITEM_0033,WH_02,0,2024-10-14,False
ITEM_0033,WH_03,0,2024-10-14,False
ITEM_0033,WH_04,0,2024-10-14,False
ITEM_0034,WH_00,54,2024-10-14,False
ITEM_0034,WH_01,0,2024-10-14,False
ITEM_0034,WH_02,0,2024-10-14,False
ITEM_0034,WH_03,36,2024-10-14,False
ITEM_0034,WH_04,0,2024-10-14,False
ITEM_0035,WH_00,150,2024-10-14,False
ITEM_0035,WH_01,5,2024-10-14,False
ITEM_0035,WH_02,75,2024-10-14,False
ITEM_0035,WH_03,94,2024-10-14,False
ITEM_0035,WH_04,0,2024-10-14,False
ITEM_0036,WH_00,128,2024-10-14,False
ITEM_0036,WH_01,259,2024-10-14,False
ITEM_0036,WH_02,265,2024-10-14,False
ITEM_0036,WH_03,295,2024-10-14,False
ITEM_0036,WH_04,194,2024-10-14,False
ITEM_0037,WH_00,12,2024-10-14,False
ITEM_0037,WH_01,0,2024-10-14,False
ITEM_0037,WH_02,97,2024-10-14,False
ITEM_0037,WH_03,0,2024-10-14,False
ITEM_0037,WH_04,63,2024-10-14,False
ITEM_0038,WH_00,72,2024-10-14,False
ITEM_0038,WH_01,0,2024-10-14,False
ITEM_0038,WH_02,39,2024-10-14,False
ITEM_0038,WH_03,71,2024-10-14,False
ITEM_0038,WH_04,101,2024-10-14,False
ITEM_0039,WH_00,93,2024-10-14,False
ITEM_0039,WH_01,0,2024-10-14,False
ITEM_0039,WH_02,0,2024-10-14,False
ITEM_0039,WH_03,58,2024-10-14,False
ITEM_0039,WH_04,133,2024-10-14,False
ITEM_0040,WH_00,170,2024-10-14,False
ITEM_0040,WH_01,243,2024-10-14,False
ITEM_0040,WH_02,114,2024-10-14,False
ITEM_0040,WH_03,306,2024-10-14,False
ITEM_0040,WH_04,254,2024-10-14,False
ITEM_0041,WH_00,180,2024-10-14,False
ITEM_0041,WH_01,135,2024-10-14,False
ITEM_0041,WH_02,173,2024-10-14,False
ITEM_0041,WH_03,204,2024-10-14,False
ITEM_0041,WH_04,251,2024-10-14,False
ITEM_0042,WH_00,124,2024-10-14,False
ITEM_0042,WH_01,96,2024-10-14,False
ITEM_0042,WH_02,209,2024-10-14,False
ITEM_0042,WH_03,64,2024-10-14,False
ITEM_0042,WH_04,199,2024-10-14,False
ITEM_0043,WH_00,267,2024-10-14,False
ITEM_0043,WH_01,134,2024-10-14,False
ITEM_0043,WH_02,264,2024-10-14,False
ITEM_0043,WH_03,210,2024-10-14,False
ITEM_0043,WH_04,148,2024-10-14,False
ITEM_0044,WH_00,82,2024-10-14,False
ITEM_0044,WH_01,134,2024-10-14,False
ITEM_0044,WH_02,154,2024-10-14,False
ITEM_0044,WH_03,244,2024-10-14,False
ITEM_0044,WH_04,121,2024-10-14,False
ITEM_0045,WH_00,226,2024-10-14,False
ITEM_0045,WH_01,123,2024-10-14,False
ITEM_0045,WH_02,228,2024-10-14,False
ITEM_0045,WH_03,201,2024-10-14,False
ITEM_0045,WH_04,183,2024-10-14,False
ITEM_0046,WH_00,0,2024-10-14,False
ITEM_0046,WH_01,42,2024-10-14,False
ITEM_0046,WH_02,0,2024-10-14,False
ITEM_0046,WH_03,63,2024-10-14,False
ITEM_0046,WH_04,0,2024-10-14,False
ITEM_0047,WH_00,5,2024-10-14,False
ITEM_0047,WH_01,69,2024-10-14,False
ITEM_0047,WH_02,0,2024-10-14,False
ITEM_0047,WH_03,0,2024-10-14,False
ITEM_0047,WH_04,2,2024-10-14,False
ITEM_0048,WH_00,15,2024-10-14,False
ITEM_0048,WH_01,0,2024-10-14,False
ITEM_0048,WH_02,90,2024-10-14,False
ITEM_0048,WH_03,0,2024-10-14,False
ITEM_0048,WH_04,0,2024-10-14,False
ITEM_0049,WH_00,19,2024-10-14,False
ITEM_0049,WH_01,205,2024-10-14,False
ITEM_0049,WH_02,11,2024-10-14,False
ITEM_0049,WH_03,202,2024-10-14,False
ITEM_0049,WH_04,128,2024-10-14,False
ITEM_0000,WH_00,89,2024-10-15,False
ITEM_0000,WH_01,83,2024-10-15,False
ITEM_0000,WH_02,144,2024-10-15,False
ITEM_0000,WH_03,247,2024-10-15,False
ITEM_0000,WH_04,242,2024-10-15,False
ITEM_0001,WH_00,73,2024-10-15,False
ITEM_0001,WH_01,150,2024-10-15,False
ITEM_0001,WH_02,182,2024-10-15,False
ITEM_0001,WH_03,160,2024-10-15,False
ITEM_0001,WH_04,103,2024-10-15,False
ITEM_0002,WH_00,128,2024-10-15,False
ITEM_0002,WH_01,212,2024-10-15,False
ITEM_0002,WH_02,284,2024-10-15,False
ITEM_0002,WH_03,147,2024-10-15,False
ITEM_0002,WH_04,143,2024-10-15,False
ITEM_0003,WH_00,131,2024-10-15,False
ITEM_0003,WH_01,170,2024-10-15,False
ITEM_0003,WH_02,154,2024-10-15,False
ITEM_0003,WH_03,210,2024-10-15,False
ITEM_0003,WH_04,181,2024-10-15,False
ITEM_0004,WH_00,69,2024-10-15,False
ITEM_0004,WH_01,142,2024-10-15,False
ITEM_0004,WH_02,16,2024-10-15,False
ITEM_0004,WH_03,25,2024-10-15,False
ITEM_0004,WH_04,35,2024-10-15,False
ITEM_0005,WH_00,253,2024-10-15,False
ITEM_0005,WH_01,360,2024-10-15,False
ITEM_0005,WH_02,278,2024-10-15,False
ITEM_0005,WH_03,184,2024-10-15,False
ITEM_0005,WH_04,202,2024-10-15,False
ITEM_0006,WH_00,95,2024-10-15,False
ITEM_0006,WH_01,175,2024-10-15,False
ITEM_0006,WH_02,188,2024-10-15,False
ITEM_0006,WH_03,57,2024-10-15,False
ITEM_0006,WH_04,116,2024-10-15,False
ITEM_0007,WH_00,124,2024-10-15,False
ITEM_0007,WH_01,116,2024-10-15,False
ITEM_0007,WH_02,90,2024-10-15,False
ITEM_0007,WH_03,184,2024-10-15,False
ITEM_0007,WH_04,257,2024-10-15,False
ITEM_0008,WH_00,120,2024-10-15,False
ITEM_0008,WH_01,166,2024-10-15,False
ITEM_0008,WH_02,116,2024-10-15,False
ITEM_0008,WH_03,248,2024-10-15,False
ITEM_0008,WH_04,218,2024-10-15,False
ITEM_0009,WH_00,36,2024-10-15,False
ITEM_0009,WH_01,76,2024-10-15,False
ITEM_0009,WH_02,0,2024-10-15,False
ITEM_0009,WH_03,0,2024-10-15,False
ITEM_0009,WH_04,17,2024-10-15,False
ITEM_0010,WH_00,126,2024-10-15,False
ITEM_0010,WH_01,21,2024-10-15,False
ITEM_0010,WH_02,199,2024-10-15,False
ITEM_0010,WH_03,82,2024-10-15,False
ITEM_0010,WH_04,108,2024-10-15,False
ITEM_0011,WH_00,28,2024-10-15,False
ITEM_0011,WH_01,0,2024-10-15,False
ITEM_0011,WH_02,0,2024-10-15,False
ITEM_0011,WH_03,0,2024-10-15,False
ITEM_0011,WH_04,6,2024-10-15,False
ITEM_0012,WH_00,0,2024-10-15,False
ITEM_0012,WH_01,96,2024-10-15,False
ITEM_0012,WH_02,0,2024-10-15,False
ITEM_0012,WH_03,29,2024-10-15,False
ITEM_0012,WH_04,79,2024-10-15,False
ITEM_0013,WH_00,276,2024-10-15,False
ITEM_0013,WH_01,220,2024-10-15,False
ITEM_0013,WH_02,303,2024-10-15,False
ITEM_0013,WH_03,326,2024-10-15,False
ITEM_0013,WH_04,164,2024-10-15,False
ITEM_0014,WH_00,167,2024-10-15,False
ITEM_0014,WH_01,260,2024-10-15,False
ITEM_0014,WH_02,123,2024-10-15,False
ITEM_0014,WH_03,220,2024-10-15,False
ITEM_0014,WH_04,121,2024-10-15,False
ITEM_0015,WH_00,339,2024-10-15,False
ITEM_0015,WH_01,162,2024-10-15,False
ITEM_0015,WH_02,299,2024-10-15,False
ITEM_0015,WH_03,186,2024-10-15,False
ITEM_0015,WH_04,205,2024-10-15,False
ITEM_0016,WH_00,114,2024-10-15,False
ITEM_0016,WH_01,159,2024-10-15,False
ITEM_0016,WH_02,184,2024-10-15,False
ITEM_0016,WH_03,176,2024-10-15,False
ITEM_0016,WH_04,189,2024-10-15,False
ITEM_0017,WH_00,123,2024-10-15,False
ITEM_0017,WH_01,177,2024-10-15,False
ITEM_0017,WH_02,41,2024-10-15,False
ITEM_0017,WH_03,98,2024-10-15,False
ITEM_0017,WH_04,109,2024-10-15,False
ITEM_0018,WH_00,25,2024-10-15,False
ITEM_0018,WH_01,99,2024-10-15,False
ITEM_0018,WH_02,155,2024-10-15,False
ITEM_0018,WH_03,75,2024-10-15,False
ITEM_0018,WH_04,31,2024-10-15,False
ITEM_0019,WH_00,56,2024-10-15,False
ITEM_0019,WH_01,70,2024-10-15,False
ITEM_0019,WH_02,99,2024-10-15,False
ITEM_0019,WH_03,132,2024-10-15,False
ITEM_0019,WH_04,16,2024-10-15,False
ITEM_0020,WH_00,180,2024-10-15,False
ITEM_0020,WH_01,195,2024-10-15,False
ITEM_0020,WH_02,138,2024-10-15,False
ITEM_0020,WH_03,182,2024-10-15,False
ITEM_0020,WH_04,199,2024-10-15,False
ITEM_0021,WH_00,127,2024-10-15,False
ITEM_0021,WH_01,40,2024-10-15,False
ITEM_0021,WH_02,51,2024-10-15,False
ITEM_0021,WH_03,134,2024-10-15,False
ITEM_0021,WH_04,95,2024-10-15,False
ITEM_0022,WH_00,0,2024-10-15,False
ITEM_0022,WH_01,30,2024-10-15,False
ITEM_0022,WH_02,42,2024-10-15,False
ITEM_0022,WH_03,0,2024-10-15,False
ITEM_0022,WH_04,0,2024-10-15,False
ITEM_0023,WH_00,199,2024-10-15,False
ITEM_0023,WH_01,235,2024-10-15,False
ITEM_0023,WH_02,182,2024-10-15,False
ITEM_0023,WH_03,304,2024-10-15,False
ITEM_0023,WH_04,193,2024-10-15,False
ITEM_0024,WH_00,124,2024-10-15,False
ITEM_0024,WH_01,120,2024-10-15,False
ITEM_0024,WH_02,86,2024-10-15,False
ITEM_0024,WH_03,85,2024-10-15,False
ITEM_0024,WH_04,128,2024-10-15,False
ITEM_0025,WH_00,292,2024-10-15,False
ITEM_0025,WH_01,217,2024-10-15,False
